year,t,Rin,Rli,p,Ta,u,ea
2019,128.3541667,0,215.1716,95.556,-1.9374,2.6311,0.49134
2019,128.375,0,214.3,95.574,-2.2351,2.8708,0.48527
2019,128.3958333,0,213.0398,95.567,-2.4252,2.9464,0.47785
2019,128.4166667,0,213.1818,95.588,-2.4548,2.1771,0.47122
2019,128.4375,0,213.6643,95.625,-2.4595,2.6537,0.47155
2019,128.4583333,0,214.0461,95.644,-2.3605,2.7386,0.46638
2019,128.4791667,10.440834,214.2699,95.651,-2.4487,2.4482,0.4663
2019,128.5,45.750429,215.7164,95.686,-2.1418,2.4426,0.46981
2019,128.5208333,103.45832,217.1774,95.717,-1.7443,2.3394,0.47444
2019,128.5416667,173.33122,218.7379,95.751,-0.91196,2.243,0.48731
2019,128.5625,246.68011,221.6639,95.763,0.06051,2.4711,0.4925
2019,128.5833333,310.15901,230.2385,95.795,1.1612,2.4682,0.49397
2019,128.6041667,351.4579,231.2113,95.821,1.9865,2.3971,0.48633
2019,128.625,440.61679,237.1796,95.825,2.6832,2.1872,0.44282
2019,128.6458333,506.75569,238.1104,95.823,3.1268,2.46,0.40989
2019,128.6666667,612.69458,239.2482,95.823,3.8262,2.503,0.34976
2019,128.6875,710.12348,238.8048,95.821,4.2112,2.726,0.33671
2019,128.7083333,667.52237,240.095,95.818,4.4948,2.2943,0.31975
2019,128.7291667,683.87127,245.7794,95.818,4.6869,2.4502,0.29221
2019,128.75,860.60016,237.1474,95.802,5.3759,2.6129,0.29616
2019,128.7708333,849.29906,237.9958,95.783,5.6962,3.4283,0.29095
2019,128.7916667,916.80795,240.1818,95.766,5.8643,3.2817,0.28151
2019,128.8125,840.92684,242.0057,95.75,6.4458,2.4315,0.28504
2019,128.8333333,699.25574,243.542,95.726,6.6752,2.3931,0.29704
2019,128.8541667,722.70463,247.4707,95.707,7.2996,2.4274,0.29843
2019,128.875,805.97353,244.736,95.696,7.3928,3.5683,0.29565
2019,128.8958333,781.65242,243.9705,95.677,7.9204,3.0581,0.29716
2019,128.9166667,683.57132,241.7033,95.661,8.0243,3.1325,0.28335
2019,128.9375,523.58021,239.545,95.64,8.0343,3.5864,0.26569
2019,128.9583333,576.6691,239.5125,95.634,8.3742,3.0057,0.26051
2019,128.9791667,507.578,243.2202,95.62,8.6984,3.166,0.25964
2019,129,407.75689,249.9303,95.599,8.6922,3.0926,0.26526
2019,129.0208333,350.72579,249.5513,95.59,8.7677,2.6968,0.26516
2019,129.0416667,235.87468,242.8545,95.581,8.8365,1.7969,0.25567
2019,129.0625,153.59358,240.095,95.573,8.5876,1.1238,0.24687
2019,129.0833333,90.91047,245.0347,95.568,8.4665,1.5258,0.2629
2019,129.1041667,30.219365,238.1139,95.565,7.693,2.2896,0.26931
2019,129.125,1.570759,237.0461,95.579,6.8587,2.2359,0.27784
2019,129.1458333,0,236.9976,95.598,5.9781,2.2413,0.28345
2019,129.1666667,0,235.4232,95.604,5.1273,2.2313,0.28792
2019,129.1875,0,233.729,95.61,4.0877,2.2524,0.29286
2019,129.2083333,0,232.9447,95.618,3.6223,2.2191,0.28894
2019,129.2291667,0,232.961,95.611,3.4287,1.916,0.28626
2019,129.25,0,233.0078,95.609,3.0308,2.0718,0.28986
2019,129.2708333,0,232.7067,95.614,2.3472,1.5142,0.29943
2019,129.2916667,0,234.0079,95.613,2.486,1.124,0.30157
2019,129.3125,0,254.7662,95.599,2.5165,0.93911,0.30224
2019,129.3333333,0,254.4457,95.585,2.6634,1.3919,0.30394
2019,129.3541667,0,268.0781,95.569,2.3118,1.1192,0.30827
2019,129.375,0,262.2972,95.542,2.0833,0.79306,0.31357
2019,129.3958333,0,273.2139,95.522,2.1423,1.0169,0.31799
2019,129.4166667,0,285.6557,95.507,2.5693,2.3346,0.31832
2019,129.4375,0,296.1383,95.501,2.1277,1.9315,0.32466
2019,129.4583333,0,299.7248,95.494,1.5949,1.0144,0.32565
2019,129.4791667,9.7213503,276.4227,95.48,2.1411,2.2911,0.31923
2019,129.5,29.190367,282.3014,95.464,3.0196,2.4579,0.31525
2019,129.5208333,47.016584,244.8862,95.43,3.6116,2.6147,0.29265
2019,129.5416667,136.1888,242.2289,95.405,3.3634,1.4981,0.31434
2019,129.5625,254.91802,247.6126,95.388,5.0764,0.96231,0.32854
2019,129.5833333,305.89724,286.7759,95.356,6.6894,2.907,0.30068
2019,129.6041667,276.91645,265.0381,95.322,6.4901,2.8838,0.30082
2019,129.625,387.19567,249.4397,95.301,7.1176,3.8776,0.31097
2019,129.6458333,621.40489,259.8918,95.263,8.8412,3.6026,0.35784
2019,129.6666667,634.7541,252.407,95.235,9.1931,3.5608,0.40847
2019,129.6875,704.11332,254.9873,95.206,9.2918,4.1946,0.4304
2019,129.7083333,790.66254,270.7746,95.176,9.6034,3.8372,0.45926
2019,129.7291667,599.91175,303.6111,95.139,9.9054,4.2537,0.48025
2019,129.75,523.99097,305.8914,95.117,10.05,4.6065,0.46457
2019,129.7708333,485.29019,306.5784,95.094,9.5728,4.1289,0.42888
2019,129.7916667,494.6894,309.5642,95.04,10.241,4.4295,0.42837
2019,129.8125,275.59862,321.353,95.006,9.929,5.1678,0.41109
2019,129.8333333,375.79784,316.1351,94.974,9.9876,4.7582,0.43225
2019,129.8541667,536.60706,304.7497,94.914,10.809,4.8074,0.43041
2019,129.875,237.09627,321.7411,94.867,10.69,4.0062,0.42503
2019,129.8958333,233.08549,321.3782,94.828,10.888,4.7623,0.41871
2019,129.9166667,289.24471,319.9745,94.798,11.135,4.7437,0.4123
2019,129.9375,192.55392,322.7956,94.755,11.3,5.0026,0.39641
2019,129.9583333,348.67314,306.6921,94.711,12.039,4.9024,0.39489
2019,129.9791667,311.14236,299.2083,94.668,12.065,4.7035,0.39293
2019,130,216.33157,308.3479,94.64,11.997,4.1694,0.39096
2019,130.0208333,157.03079,317.3323,94.611,11.99,3.7785,0.38865
2019,130.0416667,127.47001,306.871,94.582,11.984,3.147,0.39415
2019,130.0625,111.93923,306.3685,94.549,11.908,2.9508,0.39703
2019,130.0833333,70.054442,298.9115,94.519,11.764,2.9264,0.41051
2019,130.1041667,25.920659,280.1462,94.497,11.033,2.5425,0.41376
2019,130.125,2.4067764,286.0502,94.473,10.284,2.7457,0.40605
2019,130.1458333,0,266.7767,94.441,9.5558,3.0738,0.40194
2019,130.1666667,0,262.2079,94.419,8.646,3.2324,0.39774
2019,130.1875,0,261.5567,94.387,7.9036,3.502,0.37028
2019,130.2083333,0,263.0056,94.357,7.4513,3.394,0.35813
2019,130.2291667,0,261.54,94.332,7.0503,3.834,0.34578
2019,130.25,0,266.9592,94.307,6.8063,3.9322,0.32924
2019,130.2708333,0,259.853,94.278,6.5265,3.8148,0.31899
2019,130.2916667,0,253.2259,94.252,6.1153,3.756,0.31365
2019,130.3125,0,269.1075,94.21,5.7207,3.6631,0.3107
2019,130.3333333,0,300.4034,94.186,5.7558,4.1878,0.31147
2019,130.3541667,0,309.9667,94.172,6.0954,4.1466,0.30997
2019,130.375,0,312.9702,94.158,6.191,4.1823,0.30976
2019,130.3958333,0,312.3838,94.129,6.1576,4.0761,0.31235
2019,130.4166667,0,322.7937,94.087,6.0505,4.615,0.31524
2019,130.4375,0,328.4537,94.058,6.0401,4.3622,0.32055
2019,130.4583333,0,329.3006,94.028,5.5438,3.5921,0.35146
2019,130.4791667,0,325.6328,94.014,4.6153,4.4879,0.50297
2019,130.5,5.9251673,327.4219,93.995,3.4384,4.693,0.68547
2019,130.5208333,15.615791,327.2421,93.974,3.0673,4.683,0.72572
2019,130.5416667,19.343435,328.3827,93.952,3.1189,3.9682,0.7337
2019,130.5625,19.592578,329.5109,93.935,3.1256,3.6014,0.73966
2019,130.5833333,26.698722,328.9752,93.893,3.1587,3.6821,0.75033
2019,130.6041667,45.117865,329.3186,93.842,3.4367,3.6335,0.76652
2019,130.625,87.933009,330.4074,93.811,3.8091,4.4009,0.78323
2019,130.6458333,100.98115,329.0091,93.794,4.1616,3.9144,0.79558
2019,130.6666667,108.5593,330.4713,93.79,4.5235,4.1626,0.80512
2019,130.6875,69.42644,331.554,93.797,4.5663,3.8181,0.80637
2019,130.7083333,46.793584,332.1737,93.79,4.6302,3.488,0.81013
2019,130.7291667,89.377727,335.9901,93.791,4.7497,3.0074,0.82841
2019,130.75,131.01587,338.9689,93.769,5.0995,3.5562,0.85181
2019,130.7708333,56.041015,341.1282,93.766,5.2766,2.5265,0.86395
2019,130.7916667,78.112158,343.7386,93.772,5.4935,2.2343,0.87502
2019,130.8125,92.660302,347.9515,93.781,5.8797,1.2723,0.89704
2019,130.8333333,87.504445,348.8536,93.785,6.0701,1.4713,0.90647
2019,130.8541667,61.595589,349.6379,93.792,6.0478,1.4271,0.91096
2019,130.875,40.931733,352.3522,93.799,6.2251,0.68513,0.92898
2019,130.8958333,67.317876,350.4898,93.816,6.5061,2.1547,0.93682
2019,130.9166667,59.45702,345.3782,93.842,6.2285,4.2457,0.90897
2019,130.9375,131.28316,339.9352,93.865,6.1064,4.8754,0.89751
2019,130.9583333,94.159307,340.6394,93.893,5.811,5.4284,0.8799
2019,130.9791667,50.698451,340.0445,93.924,5.5099,4.8833,0.86562
2019,131,42.315595,337.9768,93.952,5.3771,4.5542,0.85297
2019,131.0208333,53.522738,335.8579,93.972,5.3875,4.0951,0.85421
2019,131.0416667,37.827882,335.623,93.986,5.2072,3.9822,0.84744
2019,131.0625,30.797025,333.1798,94.01,5.0659,4.1693,0.83665
2019,131.0833333,23.345169,333.1232,94.024,4.9934,3.9618,0.83091
2019,131.1041667,8.8489127,333.5799,94.045,4.9091,3.6194,0.82756
2019,131.125,2.7156564,333.6506,94.079,4.769,3.0534,0.82466
2019,131.1458333,0,333.6675,94.101,4.7377,3.4246,0.82371
2019,131.1666667,0,333.456,94.111,4.7098,3.165,0.82283
2019,131.1875,0,333.5593,94.112,4.5902,3.1595,0.81849
2019,131.2083333,0,333.2921,94.133,4.3926,3.6723,0.81338
2019,131.2291667,0,333.1542,94.15,4.259,3.9673,0.81177
2019,131.25,0,332.5834,94.163,4.1653,3.9144,0.81093
2019,131.2708333,0,331.8721,94.186,4.0962,3.2371,0.81001
2019,131.2916667,0,333.0359,94.193,4.0708,3.1432,0.80974
2019,131.3125,0,332.4543,94.205,3.9748,3.3196,0.80529
2019,131.3333333,0,332.4301,94.198,3.8535,2.9375,0.80054
2019,131.3541667,0,334.1952,94.195,3.7804,3.1517,0.79931
2019,131.375,0,330.727,94.194,3.745,2.1194,0.79872
2019,131.3958333,0,331.8249,94.208,3.7481,2.1182,0.79949
2019,131.4166667,0,331.3695,94.211,3.7738,2.8736,0.80108
2019,131.4375,0,332.5663,94.217,3.7866,3.2963,0.80231
2019,131.4583333,0,332.6905,94.223,3.8348,3.1143,0.8055
2019,131.4791667,7.2536269,332.7668,94.235,3.8805,2.3447,0.80809
2019,131.5,12.12142,333.2644,94.246,3.8906,2.1431,0.80874
2019,131.5208333,19.985074,333.3467,94.26,3.9204,2.0421,0.81043
2019,131.5416667,39.050547,334.0229,94.272,4.0584,1.9316,0.81819
2019,131.5625,55.359021,334.9658,94.277,4.2546,1.8933,0.82894
2019,131.5833333,70.620495,336.1776,94.28,4.5411,2.0381,0.84486
2019,131.6041667,77.214968,336.391,94.288,4.7052,3.2038,0.85412
2019,131.625,187.89544,335.6454,94.292,4.9742,4.1868,0.86593
2019,131.6458333,274.18392,335.0149,94.304,5.2843,3.7533,0.86735
2019,131.6666667,233.86239,333.3997,94.308,5.5817,3.2836,0.86237
2019,131.6875,92.026862,335.5364,94.31,5.4627,3.33,0.84961
2019,131.7083333,260.71934,332.1696,94.322,5.6232,2.8473,0.85438
2019,131.7291667,163.46781,335.2373,94.334,5.6686,3.5528,0.84574
2019,131.75,175.97628,334.2366,94.354,5.4354,3.991,0.83169
2019,131.7708333,169.42476,334.8608,94.351,5.5328,3.461,0.83387
2019,131.7916667,196.85323,333.6267,94.348,5.4579,3.5693,0.82521
2019,131.8125,147.6917,335.4411,94.343,5.5216,3.2563,0.8328
2019,131.8333333,188.15018,336.0991,94.332,5.6122,3.0179,0.83809
2019,131.8541667,334.99865,335.7489,94.321,6.6354,2.0098,0.84527
2019,131.875,593.85712,321.2249,94.297,7.6404,2.267,0.85982
2019,131.8958333,729.8456,301.5908,94.268,8.7734,1.6465,0.86088
2019,131.9166667,641.05407,291.912,94.238,9.7128,2.4377,0.82917
2019,131.9375,411.37254,288.8203,94.217,9.9367,2.1754,0.81084
2019,131.9583333,323.52102,291.2595,94.184,10.222,1.8403,0.80342
2019,131.9791667,347.70949,287.7604,94.156,11.002,1.1961,0.78194
2019,132,355.53797,277.0624,94.128,11.403,2.2132,0.74917
2019,132.0208333,241.62644,273.3396,94.109,11.325,2.3121,0.73878
2019,132.0416667,200.48491,268.9776,94.086,11.151,1.8172,0.74227
2019,132.0625,171.78339,266.5412,94.074,11.251,1.4382,0.74354
2019,132.0833333,92.452859,266.4448,94.068,11.87,0.90739,0.71498
2019,132.1041667,26.830333,265.4566,94.056,10.982,1.1281,0.70744
2019,132.125,0,264.1445,94.054,10.386,1.2072,0.72262
2019,132.1458333,0,262.7416,94.047,10.08,1.328,0.70842
2019,132.1666667,0,261.0592,94.052,8.3475,0.54896,0.74405
2019,132.1875,0,262.4173,94.041,7.8263,0.66487,0.73953
2019,132.2083333,0,262.4341,94.036,7.6321,1.1085,0.72983
2019,132.2291667,0,262.8711,94.012,7.0832,1.1838,0.71907
2019,132.25,0,261.7561,93.976,6.6466,1.7227,0.71546
2019,132.2708333,0,260.121,93.98,5.695,1.2044,0.73165
2019,132.2916667,0,261.2995,93.97,5.6035,2.0857,0.74018
2019,132.3125,0,260.5386,93.953,5.1828,1.6703,0.73174
2019,132.3333333,0,260.9407,93.931,5.2449,1.8968,0.72768
2019,132.3541667,0,259.3428,93.917,5.1735,2.0513,0.7227
2019,132.375,0,259.5468,93.893,4.8812,1.8666,0.70895
2019,132.3958333,0,256.5887,93.876,4.8172,1.946,0.70852
2019,132.4166667,0,255.2806,93.86,4.6236,1.7763,0.70494
2019,132.4375,0,257.2138,93.841,4.4684,1.3303,0.69135
2019,132.4583333,0,257.2892,93.829,4.5998,1.4458,0.67148
2019,132.4791667,9.6580436,257.7951,93.815,4.3944,1.6429,0.6663
2019,132.5,53.453881,259.9938,93.801,4.4329,1.3656,0.66374
2019,132.5208333,111.40532,264.1383,93.793,4.9816,1.8307,0.67014
2019,132.5416667,151.42775,283.7937,93.792,5.9872,2.2782,0.69695
2019,132.5625,206.55019,288.6566,93.775,6.8603,2.0205,0.714
2019,132.5833333,225.16263,294.2514,93.757,7.7647,2.3359,0.71792
2019,132.6041667,256.16507,294.8556,93.744,8.5239,2.3192,0.72153
2019,132.625,269.5875,304.3151,93.724,9.6692,2.6058,0.72162
2019,132.6458333,462.28994,292.7228,93.693,11.152,3.2261,0.70706
2019,132.6666667,534.18238,296.7246,93.658,13.113,3.8302,0.64736
2019,132.6875,640.96481,300.9011,93.625,14.393,4.6295,0.58297
2019,132.7083333,710.31725,307.1367,93.594,15.639,4.1839,0.57455
2019,132.7291667,768.07969,308.9036,93.557,16.105,4.8149,0.55736
2019,132.75,784.69212,313.8664,93.529,17.011,4.9084,0.53562
2019,132.7708333,554.20456,343.7703,93.519,17.101,5.7319,0.49694
2019,132.7916667,303.287,351.6295,93.513,16.539,5.8163,0.50956
2019,132.8125,256.29944,354.2852,93.492,16.777,5.4893,0.52418
2019,132.8333333,333.02187,352.2877,93.473,16.891,5.3157,0.53781
2019,132.8541667,205.98431,357.9377,93.462,16.667,5.6169,0.56875
2019,132.875,446.96675,353.3974,93.457,16.517,6.0186,0.64197
2019,132.8958333,409.73918,348.5321,93.44,16.351,5.5044,0.65538
2019,132.9166667,670.56162,315.3532,93.391,17.372,5.3341,0.67313
2019,132.9375,620.37406,309.7717,93.353,18.087,5.0689,0.68724
2019,132.9583333,555.01649,306.0814,93.309,18.863,5.2054,0.64381
2019,132.9791667,483.49893,305.1165,93.272,19.037,6.0099,0.60497
2019,133,405.04137,305.9633,93.252,19.323,5.88,0.63337
2019,133.0208333,325.9538,305.5043,93.243,19.535,5.5142,0.62472
2019,133.0416667,199.18624,316.0153,93.239,19.215,5.3451,0.6086
2019,133.0625,79.064679,345.5734,93.236,18.261,4.4031,0.62256
2019,133.0833333,26.701116,343.7624,93.266,17.533,3.4766,0.64909
2019,133.1041667,7.9468527,367.2952,93.354,16.297,5.0723,0.81178
2019,133.125,15.09389,343.5589,93.327,14.503,2.8136,0.88234
2019,133.1458333,0,341.4016,93.298,14.212,2.3171,0.88424
2019,133.1666667,0,299.691,93.315,14.02,2.8482,0.8847
2019,133.1875,0,301.7412,93.288,13.274,3.4616,0.89662
2019,133.2083333,0,300.8012,93.266,12.879,3.0306,0.88533
2019,133.2291667,0,290.8339,93.272,12.248,2.4438,0.86856
2019,133.25,0,290.1352,93.308,12.145,3.0667,0.84312
2019,133.2708333,0,285.6595,93.356,11.49,4.1355,0.85855
2019,133.2916667,0,282.5203,93.41,11.055,5.1909,0.90418
2019,133.3125,0,279.351,93.425,10.413,5.18,0.89443
2019,133.3333333,0,274.7955,93.446,9.8472,4.5629,0.8809
2019,133.3541667,0,269.48,93.468,9.36,4.169,0.87232
2019,133.375,0,263.962,93.492,8.922,4.3642,0.85757
2019,133.3958333,0,260.1295,93.511,8.5526,4.6731,0.82163
2019,133.4166667,0,257.2576,93.53,8.3117,4.5615,0.79144
2019,133.4375,0,254.9971,93.549,7.7596,4.2121,0.77987
2019,133.4583333,0,256.8606,93.557,7.5248,3.7046,0.75679
2019,133.4791667,18.653952,257.504,93.575,7.6668,3.5691,0.72467
2019,133.5,56.947476,257.7558,93.597,7.3438,3.3743,0.71798
2019,133.5208333,114.542,259.0936,93.617,7.3886,3.0965,0.74035
2019,133.5416667,184.84053,261.5932,93.64,8.4053,3.1588,0.76408
2019,133.5625,263.72905,263.353,93.664,8.895,4.81,0.76435
2019,133.5833333,343.16758,265.9286,93.662,10.116,4.0945,0.75989
2019,133.6041667,423.2661,269.529,93.644,11.67,4.0461,0.72562
2019,133.625,502.52463,270.9183,93.634,12.789,5.9103,0.69505
2019,133.6458333,579.83315,268.4739,93.641,13.117,6.8798,0.62846
2019,133.6666667,649.23168,266.6972,93.65,13.115,6.8406,0.54499
2019,133.6875,717.8702,265.5879,93.655,13.432,7.9555,0.47805
2019,133.7083333,769.93872,268.0986,93.661,13.743,7.9477,0.46984
2019,133.7291667,808.31725,270.312,93.679,13.843,7.8513,0.50812
2019,133.75,839.73577,271.5349,93.708,13.463,7.4043,0.54019
2019,133.7708333,818.0043,279.7126,93.731,13.659,6.6995,0.56961
2019,133.7916667,752.37282,277.6771,93.763,13.274,6.9863,0.57422
2019,133.8125,848.52135,272.386,93.799,12.933,7.9848,0.55814
2019,133.8333333,764.43987,283.9881,93.832,13.063,7.3306,0.57115
2019,133.8541667,856.4784,283.1155,93.852,13.165,7.7466,0.57129
2019,133.875,779.03692,279.5984,93.875,13.332,8.1268,0.55007
2019,133.8958333,800.18545,286.0893,93.905,13.534,7.9743,0.53072
2019,133.9166667,505.29397,285.4153,93.937,12.675,7.2495,0.60051
2019,133.9375,578.1225,287.6807,93.98,12.218,7.5721,0.62232
2019,133.9583333,580.53102,272.7662,94.017,12.144,6.0359,0.60523
2019,133.9791667,480.43955,269.2093,94.035,12.033,6.8318,0.56846
2019,134,417.41807,269.9057,94.064,12.068,6.0369,0.56266
2019,134.0208333,340.9366,267.9937,94.102,11.494,6.6744,0.56188
2019,134.0416667,258.61512,267.0785,94.139,10.726,5.556,0.6326
2019,134.0625,181.08365,264.9632,94.174,9.8052,4.9995,0.65835
2019,134.0833333,109.57217,261.6391,94.204,8.987,4.861,0.66161
2019,134.1041667,50.832697,259.7095,94.233,8.3841,3.8998,0.64807
2019,134.125,11.839322,258.1664,94.261,7.8571,3.3885,0.64118
2019,134.1458333,0,256.6103,94.295,7.1989,2.7841,0.63704
2019,134.1666667,0,255.7643,94.324,6.5873,2.4824,0.65175
2019,134.1875,0,255.0236,94.335,6.4761,2.1236,0.65744
2019,134.2083333,0,254.2481,94.345,6.1389,1.6066,0.65651
2019,134.2291667,0,275.2366,94.367,6.2593,2.1425,0.64313
2019,134.25,0,306.3695,94.383,5.9213,1.2369,0.6315
2019,134.2708333,0,276.0753,94.406,6.0393,1.1837,0.61485
2019,134.2916667,0,254.4856,94.429,5.8429,0.84542,0.62444
2019,134.3125,0,256.2215,94.451,5.7209,0.57364,0.61273
2019,134.3333333,0,267.6095,94.479,5.3188,2.1618,0.60946
2019,134.3541667,0,288.4348,94.489,4.8122,2.0448,0.64259
2019,134.375,0,266.1537,94.513,5.1796,2.3993,0.64039
2019,134.3958333,0,250.8031,94.519,4.394,2.4618,0.63869
2019,134.4166667,0,248.934,94.532,3.7959,3.5373,0.64333
2019,134.4375,0,248.0395,94.563,3.5692,3.8321,0.64399
2019,134.4583333,0,247.0613,94.575,3.1562,2.8386,0.64005
2019,134.4791667,19.068593,246.1521,94.592,3.0154,2.5547,0.64217
2019,134.5,58.961513,245.8763,94.615,2.8793,2.6211,0.63637
2019,134.5208333,121.98313,246.8392,94.635,3.6248,3.365,0.6506
2019,134.5416667,195.03775,246.8175,94.668,4.39,3.3175,0.65419
2019,134.5625,272.53237,247.87,94.682,5.181,3.4249,0.64176
2019,134.5833333,353.02699,248.0138,94.691,5.6786,4.2177,0.62933
2019,134.6041667,432.66161,249.6259,94.703,6.4076,4.005,0.61066
2019,134.625,509.06623,251.1643,94.712,6.8778,3.9851,0.59224
2019,134.6458333,579.43085,254.1424,94.718,7.66,3.1017,0.5964
2019,134.6666667,646.76547,256.4336,94.724,8.3778,3.4825,0.57751
2019,134.6875,679.42009,262.3204,94.717,9.0302,3.8641,0.54505
2019,134.7083333,578.93471,284.3039,94.705,9.5183,3.8768,0.52743
2019,134.7291667,475.92933,304.0524,94.702,9.7596,2.6909,0.53978
2019,134.75,355.71395,318.4514,94.694,10.136,3.5299,0.54099
2019,134.7708333,697.85857,317.1033,94.677,10.717,3.5577,0.54286
2019,134.7916667,291.56319,331.1866,94.681,10.431,3.0829,0.54002
2019,134.8125,423.70781,326.0209,94.676,10.463,2.9944,0.56091
2019,134.8333333,488.57243,320.1228,94.657,10.632,3.38,0.54962
2019,134.8541667,505.34705,314.2896,94.642,11.206,2.5845,0.5486
2019,134.875,635.55167,305.9134,94.624,11.876,2.5888,0.53804
2019,134.8958333,690.82628,306.1473,94.6,12.181,3.2933,0.51954
2019,134.9166667,586.2909,293.4639,94.587,12.297,2.9466,0.51344
2019,134.9375,712.69552,299.7396,94.56,13.142,2.9431,0.51997
2019,134.9583333,575.26014,285.5449,94.55,13.362,2.6571,0.51176
2019,134.9791667,526.17476,276.7707,94.534,12.919,3.3972,0.51045
2019,135,421.99938,274.9652,94.529,13.072,3.2344,0.51346
2019,135.0208333,224.984,286.0399,94.519,13.03,2.6362,0.50985
2019,135.0416667,152.29862,295.9861,94.516,12.499,2.1061,0.51306
2019,135.0625,128.07324,285.1316,94.494,12.611,1.7496,0.51469
2019,135.0833333,70.140861,287.9465,94.471,12.426,1.7507,0.50711
2019,135.1041667,20.393981,309.3683,94.454,12.042,1.4531,0.50895
2019,135.125,4.5537004,314.7884,94.439,11.347,2.2345,0.54264
2019,135.1458333,0,327.2563,94.444,10.755,1.9765,0.55569
2019,135.1666667,0,333.4632,94.434,10.209,2.1616,0.56594
2019,135.1875,0,335.579,94.415,9.5706,2.0963,0.5699
2019,135.2083333,0,338.2169,94.397,9.1826,2.2456,0.57519
2019,135.2291667,0,337.3273,94.381,9.2987,2.3126,0.56738
2019,135.25,0,338.709,94.356,9.4729,1.7397,0.55781
2019,135.2708333,0,340.3506,94.348,9.4188,2.2997,0.55826
2019,135.2916667,0,343.7939,94.344,9.0353,2.5249,0.61958
2019,135.3125,0,345.3328,94.329,7.8421,1.8141,0.7591
2019,135.3333333,0,349.3224,94.322,7.0259,0.6111,0.82383
2019,135.3541667,0,352.9931,94.325,6.9235,0.5547,0.84213
2019,135.375,0,349.4155,94.302,6.9173,1.1795,0.85349
2019,135.3958333,0,349.4456,94.267,6.6224,1.7103,0.86506
2019,135.4166667,0,349.0485,94.264,6.2519,1.2583,0.88142
2019,135.4375,0,345.7809,94.247,5.9787,1.9177,0.88622
2019,135.4583333,0,343.942,94.225,5.8141,2.1255,0.89444
2019,135.4791667,3.7417774,343.5564,94.202,5.8121,2.3038,0.90019
2019,135.5,8.0178281,342.7395,94.187,5.7152,1.8479,0.89885
2019,135.5208333,13.251179,342.5355,94.166,5.6636,2.0749,0.89906
2019,135.5416667,19.583329,342.0868,94.146,5.683,2.4691,0.90262
2019,135.5625,34.63408,341.1906,94.112,5.747,2.6137,0.90795
2019,135.5833333,53.936831,341.1054,94.074,5.9037,3.094,0.91522
2019,135.6041667,70.501582,340.1123,94.052,6.0714,3.1426,0.91761
2019,135.625,72.909332,342.5627,94.054,6.229,2.9052,0.92361
2019,135.6458333,65.811083,344.4304,94.051,6.2839,3.1886,0.92203
2019,135.6666667,104.57583,343.286,94.036,6.303,3.2507,0.92471
2019,135.6875,123.74358,342.0441,94.021,6.3709,3.3981,0.91801
2019,135.7083333,94.136335,340.124,94.032,6.1848,4.3472,0.88289
2019,135.7291667,116.82309,336.9374,94.035,6.0226,3.9514,0.86074
2019,135.75,173.60784,337.6364,94.039,6.0779,3.3649,0.87255
2019,135.7708333,176.94259,343.2522,94.044,6.3885,2.8617,0.90043
2019,135.7916667,183.72734,347.8714,94.056,6.8431,2.3728,0.937
2019,135.8125,233.25209,343.7985,94.065,7.0655,2.888,0.93966
2019,135.8333333,478.42684,324.0624,94.069,7.9405,3.4212,0.92095
2019,135.8541667,292.79159,334.0066,94.071,8.3248,3.6776,0.89575
